!!!!One of my launches still running!!!





10_20_0|-0.454452782869339|0.044134195894002914|0.0208074152469635|0.06429166346788406|0.05212129279971123|0.06579016894102097|0.015442373231053352|0.07688643038272858
10_20_1|-0.454452782869339|0.04413419961929321|0.02080741710960865|0.06429165601730347|0.05212129279971123|0.06579016149044037|0.015442375093698502|0.07688643038272858
10_20_2|-0.4544528126716614|0.04413419961929321|0.0208074152469635|0.06429165601730347|0.05212128907442093|0.06579017639160156|0.015442373231053352|0.07688643038272858
10_20_3|-0.454452782869339|0.044134195894002914|0.0208074152469635|0.06429165601730347|0.05212128907442093|0.06579016149044037|0.015442376025021076|0.07688643038272858
10_20_4|-0.454452782869339|0.04413419961929321|0.0208074189722538|0.06429165601730347|0.05212128907442093|0.06579016149044037|0.015442374162375927|0.07688642293214798
10_21_0|-0.4544528126716614|0.044134195894002914|0.02080741710960865|0.06429165601730347|0.05212128907442093|0.06579016149044037|0.015442373231053352|0.07688643038272858
10_21_1|-0.454452782869339|0.04413419961929321|0.02080741710960865|0.06429165601730347|0.05212128907442093|0.06579016149044037|0.01544237695634365|0.07688643038272858
10_21_2|-0.454452782869339|0.04413420334458351|0.02080741710960865|0.06429165601730347|0.05212128907442093|0.06579017639160156|0.015442372299730778|0.07688643038272858
10_21_3|-0.4544528126716614|0.044134192168712616|0.02080741710960865|0.06429165601730347|0.05212128907442093|0.06579016149044037|0.015442369505763054|0.07688643038272858
10_21_4|-0.454452782869339|0.044134192168712616|0.0208074189722538|0.06429166346788406|0.05212128907442093|0.06579016149044037|0.015442367643117905|0.07688643038272858
10_22_0|-0.4544528126716614|0.044134195894002914|0.0208074189722538|0.06429165601730347|0.05212129279971123|0.06579016149044037|0.015442365780472755|0.07688643038272858
10_22_1|-0.4544528126716614|0.044134192168712616|0.0208074189722538|0.06429166346788406|0.05212129279971123|0.06579016149044037|0.015442369505763054|0.07688643038272858
10_22_2|-0.4544528126716614|0.044134192168712616|0.0208074189722538|0.06429166346788406|0.05212129279971123|0.06579016894102097|0.01544236671179533|0.07688643038272858
10_22_3|-0.4544528126716614|0.044134195894002914|0.02080741710960865|0.06429165601730347|0.05212128907442093|0.06579017639160156|0.015442371368408203|0.07688643038272858
10_22_4|-0.454452782869339|0.04413419961929321|0.02080741710960865|0.06429165601730347|0.05212129279971123|0.06579017639160156|0.015442371368408203|0.07688643038272858
10_23_0|-0.4544528126716614|0.044134195894002914|0.02080741710960865|0.06429165601730347|0.05212128907442093|0.06579016894102097|0.015442367643117905|0.07688643038272858
10_23_1|-0.454452782869339|0.044134192168712616|0.02080741710960865|0.06429165601730347|0.05212128907442093|0.06579016149044037|0.015442375093698502|0.07688643038272858
10_23_2|-0.454452782869339|0.044134192168712616|0.020807422697544098|0.06429165601730347|0.05212128907442093|0.06579016149044037|0.015442373231053352|0.07688643038272858
10_23_3|-0.454452782869339|0.04413419961929321|0.0208074152469635|0.06429165601730347|0.05212128907442093|0.06579016894102097|0.015442371368408203|0.07688643038272858
10_23_4|-0.454452782869339|0.044134195894002914|0.02080741710960865|0.06429165601730347|0.05212128907442093|0.06579016149044037|0.015442373231053352|0.07688643038272858
10_24_0|-0.454452782869339|0.044134192168712616|0.0208074189722538|0.06429165601730347|0.05212128907442093|0.06579016149044037|0.015442371368408203|0.07688643038272858
10_24_1|-0.454452782869339|0.04413419961929321|0.020807422697544098|0.06429165601730347|0.05212128907442093|0.06579016149044037|0.015442374162375927|0.07688643038272858
10_24_2|-0.454452782869339|0.044134192168712616|0.02080742083489895|0.06429165601730347|0.052121296525001526|0.06579016149044037|0.015442375093698502|0.07688643038272858
10_24_3|-0.454452782869339|0.044134195894002914|0.02080741710960865|0.06429165601730347|0.05212128907442093|0.06579016149044037|0.015442375093698502|0.07688643038272858
10_24_4|-0.45445284247398376|0.04413419961929321|0.0208074152469635|0.06429165601730347|0.05212128534913063|0.06579017639160156|0.015442365780472755|0.07688643038272858
10_25_0|-0.45445284247398376|0.044134195894002914|0.0208074189722538|0.06429165601730347|0.05212129279971123|0.06579016149044037|0.015442371368408203|0.07688643038272858
10_25_1|-0.45445284247398376|0.044134192168712616|0.02080741710960865|0.06429165601730347|0.05212128907442093|0.06579016149044037|0.015442371368408203|0.07688643038272858
10_25_2|-0.4544528126716614|0.044134192168712616|0.0208074152469635|0.06429165601730347|0.05212128907442093|0.06579016149044037|0.01544236671179533|0.07688643038272858
10_25_3|-0.45445284247398376|0.04413419961929321|0.02080741710960865|0.06429165601730347|0.05212128534913063|0.06579016149044037|0.015442367643117905|0.07688643038272858
10_25_4|-0.4544528126716614|0.044134195894002914|0.02080742083489895|0.06429165601730347|0.05212128907442093|0.06579016894102097|0.015442367643117905|0.07688643038272858
10_26_0|-0.45445284247398376|0.04413419961929321|0.0208074152469635|0.06429165601730347|0.05212128534913063|0.06579016894102097|0.015442369505763054|0.07688643038272858
10_26_1|-0.454452782869339|0.044134195894002914|0.0208074152469635|0.06429166346788406|0.05212128534913063|0.06579016149044037|0.015442369505763054|0.07688643038272858
10_26_2|-0.4544528126716614|0.044134192168712616|0.0208074189722538|0.06429166346788406|0.05212128534913063|0.06579016149044037|0.015442362055182457|0.07688643783330917
10_26_3|-0.454452782869339|0.044134192168712616|0.020807422697544098|0.06429165601730347|0.05212128162384033|0.06579016149044037|0.015442367643117905|0.07688643038272858
10_26_4|-0.454452782869339|0.044134195894002914|0.02080742083489895|0.06429165601730347|0.05212128907442093|0.06579016149044037|0.015442375093698502|0.07688642293214798
10_27_0|-0.454452782869339|0.04413418844342232|0.0208074189722538|0.06429165601730347|0.05212128534913063|0.06579016149044037|0.015442371368408203|0.07688642293214798
10_27_1|-0.454452782869339|0.044134192168712616|0.0208074189722538|0.06429165601730347|0.05212128534913063|0.06579016149044037|0.01544236671179533|0.07688643038272858
10_27_2|-0.4544528126716614|0.044134192168712616|0.02080742083489895|0.06429166346788406|0.05212128907442093|0.06579016894102097|0.015442367643117905|0.07688643038272858
10_27_3|-0.454452782869339|0.044134192168712616|0.0208074189722538|0.06429165601730347|0.05212128534913063|0.06579016894102097|0.015442370437085629|0.07688643038272858
10_27_4|-0.454452782869339|0.044134192168712616|0.0208074189722538|0.06429165601730347|0.05212128162384033|0.06579016894102097|0.01544236671179533|0.07688643038272858
10_28_0|-0.4544528126716614|0.04413419961929321|0.020807411521673203|0.06429166346788406|0.05212128907442093|0.06579016149044037|0.015442369505763054|0.07688643038272858
10_28_1|-0.45445284247398376|0.044134195894002914|0.020807413384318352|0.06429165601730347|0.05212128907442093|0.06579016149044037|0.015442369505763054|0.07688643038272858
10_28_2|-0.45445284247398376|0.04413419961929321|0.020807411521673203|0.06429165601730347|0.052121296525001526|0.06579016149044037|0.015442370437085629|0.07688643038272858
